pre_reference	pre_label	pre_sexe	pre_tendance
1098	ANSELM	1	
1099	ANSELME	1	ANCIEN
1100	ANSELMO	1	
1101	ANSOUMANE	1	
1102	ANTAR	1	
1103	ANTE	1	
1104	ANTEO	1	
1105	ANTERO	1	
1106	ANTHELME	1	
1107	ANTHIME	1	
1108	ANTHOINE	1	
1109	ANTHON	1	
1110	ANTHONE	1	
1111	ANTHONI	1	
1112	ANTHONIN	1	
1113	ANTHONIO	1	
1114	ANTHONNY	1	
1115	ANTHONY	1	TENDANCE
1116	ANTHONYN	1	
1117	ANTHYME	1	
1118	ANTIDE	1	
1119	ANTIME	1	
1120	ANTO	1	
1121	ANTOINE	1	TENDANCE
1122	ANTOINE-FRANÇOIS	1	
1123	ANTOINE-JOSEPH	1	
1124	ANTOINE-MARIE	1	
1125	ANTOLIN	1	
1126	ANTON	1	
1127	ANTONE	1	
1128	ANTONELLO	1	
1129	ANTONI	1	
1130	ANTONIE	1	
1131	ANTONIN	1	TENDANCE
1132	ANTONINO	1	
1133	ANTONIO	1	ANCIEN
1134	ANTONIO-JOSÉ	1	
1135	ANTONIO-MANUEL	1	
1136	ANTONIUS	1	
1137	ANTONN	1	
1138	ANTONNY	1	
1139	ANTONY	1	TENDANCE
1140	ANTONYN	1	
1141	ANTONYO	1	
1142	ANTRANIK	1	
1143	ANTTON	1	
1144	ANTZO	1	
1145	ANUAR	1	
1146	ANUJAN	1	
1147	ANUSAN	1	
1148	ANUSHAN	1	
1149	ANWAR	1	
1150	ANYR	1	
1151	ANYS	1	
1152	ANYSS	1	
1153	ANZO	1	
1154	AODHAN	1	
1155	AODREN	1	
1156	AODRENN	1	
1157	AOMAR	1	
1158	AOUED	1	
1159	AOUS	1	
1160	APDULLAH	1	
1161	APOLLIN	1	
1162	APOLLINAIRE	1	
1163	APOLLO	1	
1164	APOLLON	1	
1165	APOLLONIE	1	
1166	APPOLINAIRE	1	
1167	APPOLLINAIRE	1	
1168	APPOLON	1	
1169	AQIL	1	
1170	AQUILINO	1	
1171	ARA	1	
1172	ARAB	1	
1173	ARAFAT	1	
1174	ARAM	1	
1175	ARAMIS	1	
1176	ARAN	1	
1177	ARAS	1	
1178	ARAVIND	1	
1179	ARBI	1	
1180	ARBNOR	1	
1181	ARCADE	1	
1182	ARCADIUS	1	
1183	ARCADY	1	
1184	ARCANGELO	1	
1185	ARCHAD	1	
1186	ARCHANGE	1	
1187	ARCHIBALD	1	
1188	ARCHIE	1	
1189	ARCHIMEDE	1	
1190	ARDA	1	
1191	ARDIAN	1	
1192	ARDIT	1	
1193	AREF	1	
1194	AREL	1	
1195	AREN	1	
1196	ARES	1	
1197	ARESKI	1	
1198	AREZKI	1	
1199	ARFAN	1	
1200	ARGAN	1	
1201	ARGANN	1	
1202	ARHAM	1	
1203	ARI	1	
1204	ARIA	1	
1205	ARIAN	1	
1206	ARIE	1	
1207	ARIÉ	1	
1208	ARIEH	1	
1209	ARIEL	1	
1210	ARIF	1	
1211	ARIK	1	
1212	ARILES	1	
1213	ARILLE	1	
1214	ARIO	1	
1215	ARION	1	
1216	ARIS	1	
1217	ARISKI	1	
1218	ARISTE	1	
1219	ARISTIDE	1	ANCIEN
1220	ARISTOTE	1	
1221	ARITZ	1	
1222	ARJUN	1	
1223	ARJUNA	1	
1224	ARKAITZ	1	
1225	ARKAN	1	
1226	ARKANE	1	
1227	ARLAN	1	
1228	ARLEN	1	
1229	ARLIND	1	
1230	ARLINDO	1	
1231	ARLO	1	
1232	ARMAAN	1	
1233	ARMAEL	1	
1234	ARMAGAN	1	
1235	ARMAN	1	
1236	ARMAND	1	TENDANCE
1237	ARMANDINO	1	
1238	ARMANDO	1	
1239	ARMANI	1	
1240	ARMANT	1	
1241	ARMEL	1	ANCIEN
1242	ARMEN	1	
1243	ARMENIO	1	
1244	ARMIN	1	
1245	ARMINDO	1	
1246	ARMINE	1	
1247	ARMON	1	
1248	ARNALDO	1	
1249	ARNAUD	1	TENDANCE
1250	ARNAULD	1	
1251	ARNAULT	1	
1252	ARNAUT	1	
1253	ARNEL	1	
1254	ARNO	1	
1255	ARNOLD	1	
1256	ARNOULD	1	
1257	ARNOULT	1	
1258	ARNOUX	1	
1259	ARO	1	
1260	AROLD	1	
1261	ARON	1	
1262	ARONA	1	
1263	ARONE	1	
1264	ARONN	1	
1265	ARONNE	1	
1266	AROUN	1	
1267	AROUNA	1	
1268	ARPAD	1	
1269	ARRIS	1	
1270	ARRON	1	
1271	ARRY	1	
1272	ARSALAN	1	
1273	ARSALANE	1	
1274	ARSEN	1	
1275	ARSENE	1	ANCIEN
1276	ARSÈNE	1	TENDANCE
1277	ARSENIO	1	
1278	ARSLAN	1	
1279	ARSLANE	1	
1280	ART	1	
1281	ARTEM	1	
1282	ARTEME	1	
1283	ARTHAUD	1	
1284	ARTHEME	1	
1285	ARTHEMON	1	
1286	ARTHIS	1	
1287	ARTHUR	1	TENDANCE
1288	ARTHURO	1	
1289	ARTHUS	1	
1290	ARTIN	1	
1291	ARTIOM	1	
1292	ARTO	1	
1293	ARTUR	1	
1294	ARTURO	1	
1295	ARTUS	1	
1296	ARTYOM	1	
1297	ARUN	1	
1298	ARVIN	1	
1299	ARVIND	1	
1300	ARWEN	1	
1301	ARWIN	1	
1302	ARY	1	
1303	ARYA	1	
1304	ARYAN	1	
1305	ARYE	1	
1306	ARYLES	1	
1307	ARYS	1	
1308	ARZHEL	1	
1309	ARZHUR	1	
1310	ASAAD	1	
1311	ASAD	1	
1312	ASAEL	1	
1313	ASAËL	1	
1314	ASAF	1	
1315	ASAPH	1	
1316	ASCELIN	1	
1317	ASDINE	1	
1318	ASEN	1	
1319	ASER	1	
1320	ASHER	1	
1321	ASHKAN	1	
1322	ASHLEY	1	
1323	ASHOK	1	
1324	ASHOT	1	
1325	ASHRAF	1	
1326	ASHTON	1	
1327	ASHVIN	1	
1328	ASHWIN	1	
1329	ASIF	1	
1330	ASIL	1	
1331	ASIM	1	
1332	ASKHAB	1	
1333	ASKIN	1	
1334	ASLAM	1	
1335	ASLAN	1	
1336	ASLANE	1	
1337	ASLEM	1	
1338	ASMAR	1	
1339	ASSAAD	1	
1340	ASSAD	1	
1341	ASSAF	1	
1342	ASSAN	1	
1343	ASSANE	1	
1344	ASSEM	1	
1345	ASSEN	1	
1346	ASSER	1	
1347	ASSIL	1	
1348	ASSIM	1	
1349	ASSIREM	1	
1350	ASSYL	1	
1351	ASTON	1	
1352	ASTOR	1	
1353	ASTRID	1	
1354	ASWAD	1	
1355	ASWAN	1	
1356	ASWIN	1	
1357	ATA	1	
1358	ATAF	1	
1359	ATAHAN	1	
1360	ATAKAN	1	
1361	ATALAY	1	
1362	ATEF	1	
1363	ATEM	1	
1364	ATHANAEL	1	
1365	ATHANAËL	1	
1366	ATHANAS	1	
1367	ATHANASE	1	
1368	ATHAVAN	1	
1369	ATHIS	1	
1370	ATHMAN	1	
1371	ATHMANE	1	
1372	ATHOS	1	
1373	ATHYS	1	
1374	ATIF	1	
1375	ATIK	1	
1376	ATILA	1	
1377	ATILIO	1	
1378	ATILLA	1	
1379	ATLAN	1	
1380	ATLAS	1	
1381	ATMAN	1	
1382	ATMANE	1	
1383	ATTALE	1	
1384	ATTILA	1	
1385	ATTILIO	1	
1386	ATTILIUS	1	
1387	ATTIS	1	
1388	ATYS	1	
1389	AUBAN	1	
1390	AUBERT	1	
1391	AUBIERGE	1	
1392	AUBIN	1	TENDANCE
1393	AUBREY	1	
1394	AUBRY	1	
1395	AUDE	1	
1396	AUDEBERT	1	
1397	AUDIN	1	
1398	AUDOIN	1	
1399	AUDRAN	1	
1400	AUDREN	1	
1401	AUDREY	1	
1402	AUDRIC	1	
1403	AUDRICK	1	
1404	AUDRY	1	
1405	AUGUST	1	
1406	AUGUSTA	1	
1407	AUGUSTAVE	1	
1408	AUGUSTE	1	TENDANCE
1409	AUGUSTIN	1	TENDANCE
1410	AUGUSTINO	1	
1411	AUGUSTO	1	
1412	AUREL	1	
1413	AURELE	1	
1414	AURÈLE	1	
1415	AURELIAN	1	
1416	AURÉLIE	1	
1417	AURELIEN	1	
1418	AURÉLIEN	1	TENDANCE
1419	AURELIO	1	
1420	AURÉLIO	1	
1421	AURES	1	
1422	AURIAN	1	
1423	AURIC	1	
1424	AURIEL	1	
1425	AURY	1	
1426	AUSTIN	1	
1427	AUXANE	1	
1428	AUXENCE	1	
1429	AVEDIS	1	
1430	AVEL	1	
1431	AVELINO	1	
1432	AVENTIN	1	
1433	AVI	1	
1434	AVICENNE	1	
1435	AVICHAI	1	
1436	AVIDAN	1	
1437	AVIEL	1	
1438	AVIGDOR	1	
1439	AVINASH	1	
1440	AVISHAI	1	
1441	AVIT	1	
1442	AVNER	1	
1443	AVNI	1	
1444	AVRAHAM	1	
1445	AVRAM	1	
1446	AVRIL	1	
1447	AVY	1	
1448	AWAB	1	
1449	AWAD	1	
1450	AWAIS	1	
1451	AWEN	1	
1452	AWS	1	
1453	AXANDRE	1	
1454	AXCEL	1	
1455	AXEL	1	TENDANCE
1456	AXELL	1	
1457	AXIL	1	
1458	AXL	1	
1459	AYAAN	1	
1460	AYACHE	1	
1461	AYACHI	1	
1462	AYAD	1	
1463	AYADI	1	
1464	AYAN	1	
1465	AYANE	1	
1466	AYANN	1	
1467	AYAZ	1	
1468	AYDAN	1	
1469	AYDANE	1	
1470	AYDANN	1	
1471	AYDEN	1	TENDANCE
1472	AYDENN	1	
1473	AYDIN	1	
1474	AYDINE	1	
1475	AYDON	1	
1476	AYEMEN	1	
1477	AYHAM	1	
1478	AYHAN	1	
1479	AYHEM	1	
1480	AYITE	1	
1481	AYKAN	1	
1482	AYKEL	1	
1483	AYKUT	1	
1484	AYLAL	1	
1485	AYLAN	1	
1486	AYLANE	1	
1487	AYMAN	1	
1488	AYMANE	1	
1489	AYMANN	1	
1490	AYMAR	1	
1491	AYMARD	1	
1492	AYME	1	
1493	AYMÉ	1	
1494	AYMEN	1	TENDANCE
1495	AYMENE	1	
1496	AYMÈNE	1	
1497	AYMERI	1	
1498	AYMERIC	1	TENDANCE
1499	AYMÉRIC	1	
1500	AYMERICK	1	
1501	AYMERIE	1	
1502	AYMERIK	1	
1503	AYMON	1	
1504	AYMRIC	1	
1505	AYMRICK	1	
1506	AYOUB	1	TENDANCE
1507	AYOUBA	1	
1508	AYOUBE	1	
1509	AYRON	1	
1510	AYRONN	1	
1511	AYRTON	1	
1512	AYSSA	1	
1513	AYSSAM	1	
1514	AYSSAR	1	
1515	AYSSEM	1	
1516	AYTAC	1	
1517	AYTAN	1	
1518	AYTEKIN	1	
1519	AYTHAN	1	
1520	AYUB	1	
1521	AYUSH	1	
1522	AYVAN	1	
1523	AYYOUB	1	
1524	AYYUB	1	
1525	AZAAN	1	
1526	AZAD	1	
1527	AZADINE	1	
1528	AZAEL	1	
1529	AZAM	1	
1530	AZAN	1	
1531	AZAR	1	
1532	AZARIA	1	
1533	AZAT	1	
1534	AZDDINE	1	
1535	AZDIN	1	
1536	AZDINE	1	
1537	AZEDDINE	1	
1538	AZEDIN	1	
1539	AZEDINE	1	
1540	AZEL	1	
1541	AZEM	1	
1542	AZER	1	
1543	AZHAR	1	
1544	AZID	1	
1545	AZIDINE	1	
1546	AZIM	1	
1547	AZIR	1	
1548	AZIS	1	
1549	AZIZ	1	
1550	AZIZE	1	
1551	AZOUAOU	1	
1552	AZOUZ	1	
1553	AZRIEL	1	
1554	AZUR	1	
1555	AZZAM	1	
1556	AZZARO	1	
1557	AZZDINE	1	
1558	AZZEDDINE	1	
1559	AZZEDINE	1	
1560	AZZIZ	1	
1561	AZZOUZ	1	
1562	BA	1	
1563	BABA	1	
1564	BABACAR	1	
1565	BABOU	1	
1566	BABYLAS	1	
1567	BACARY	1	
1568	BACEM	1	
1569	BACHAR	1	
1570	BACHIR	1	
1571	BACHIROU	1	
1572	BADAR	1	
1573	BADARA	1	
1574	BADER	1	
1575	BADI	1	
1576	BADICE	1	
1577	BADIE	1	
1578	BADIR	1	
1579	BADIS	1	
1580	BADISS	1	
1581	BADISSE	1	
1582	BADR	1	
1583	BADR-EDDINE	1	
1584	BADRA	1	
1585	BADRADINE	1	
1586	BADRE	1	
1587	BADREDDINE	1	
1588	BADREDINE	1	
1589	BADRI	1	
1590	BADYS	1	
1591	BADYSS	1	
1592	BAFODE	1	
1593	BAFODÉ	1	
1594	BAGDAD	1	
1595	BAGDADI	1	
1596	BAGHDAD	1	
1597	BAH	1	
1598	BAHA	1	
1599	BAHADIR	1	
1600	BAHATTIN	1	
1601	BAHI	1	
1602	BAHRI	1	
1603	BAIDY	1	
1604	BAÏDY	1	
1605	BAILA	1	
1606	BAIRAM	1	
1607	BAJRAM	1	
1608	BAKARI	1	
1609	BAKARY	1	
1610	BAKASSO	1	
1611	BAKAYE	1	
1612	BAKI	1	
1613	BAKIR	1	
1614	BAKOU	1	
1615	BAKOUTOUBO	1	
1616	BAKR	1	
1617	BALA	1	
1618	BALAL	1	
1619	BALAMINE	1	
1620	BALDOMERO	1	
1621	BALIAN	1	
1622	BALIGH	1	
1623	BALLA	1	
1624	BALTASAR	1	
1625	BALTAZAR	1	
1626	BALTHASAR	1	
1627	BALTHAZAR	1	
1628	BALTHAZARD	1	
1629	BALTHUS	1	
1630	BAMBA	1	
1631	BAMBO	1	
1632	BANDIOUGOU	1	
1633	BANDJOUGOU	1	
1634	BANFA	1	
1635	BANGALI	1	
1636	BANGALY	1	
1637	BANTA	1	
1638	BAO	1	
1639	BAPTIST	1	
1640	BAPTISTE	1	TENDANCE
1641	BAPTISTIN	1	ANCIEN
1642	BAPTYSTE	1	
1643	BARA	1	
1644	BARAA	1	
1645	BARACK	1	
1646	BARAKA	1	
1647	BARAN	1	
1648	BARBE	1	
1649	BARDED	1	
1650	BARIS	1	
1651	BARKA	1	
1652	BARNABE	1	
1653	BARNABÉ	1	
1654	BAROUDI	1	
1655	BARRY	1	
1656	BART	1	
1657	BARTHELEMI	1	
1658	BARTHELEMY	1	ANCIEN
1659	BARTHÉLEMY	1	
1660	BARTHÉLÉMY	1	
1661	BARTHOLOME	1	
1662	BARTHOLOMÉ	1	
1663	BARTLOMIEJ	1	
1664	BARTOLOME	1	
1665	BARTOLOMEO	1	
1666	BARTOSZ	1	
1667	BASEKOU	1	
1668	BASEM	1	
1669	BASIL	1	
1670	BASILE	1	TENDANCE
1671	BASILIDE	1	
1672	BASILIO	1	
1673	BASRI	1	
1674	BASSAM	1	
1675	BASSEKOU	1	
1676	BASSEL	1	
1677	BASSEM	1	
1678	BASSIM	1	
1679	BASSIROU	1	
1680	BASTIAAN	1	
1681	BASTIAN	1	
1682	BASTIANO	1	
1683	BASTIEN	1	TENDANCE
1684	BATHILDE	1	
1685	BATHISTE	1	
1686	BATIN	1	
1687	BATIST	1	
1688	BATISTA	1	
1689	BATISTE	1	
1690	BATISTIN	1	
1691	BATOURA	1	
1692	BATTAL	1	
1693	BATTISTA	1	
1694	BATTISTE	1	
1695	BATTISTU	1	
1696	BATUHAN	1	
1697	BATYSTE	1	
1698	BAUDOIN	1	
1699	BAUDOUIN	1	
1700	BAUDRY	1	
1701	BAUDUIN	1	
1702	BAUTISTA	1	
1703	BAWER	1	
1704	BAYAN	1	
1705	BAYANE	1	
1706	BAYARD	1	
1707	BAYDIR	1	
1708	BAYE	1	
1709	BAYRAM	1	
1710	BAYREM	1	
1711	BAYRON	1	
1712	BAZIL	1	
1713	BAZILE	1	
1714	BAZOUMANA	1	
1715	BÉATRICE	1	
1716	BECHIR	1	
1717	BÉCHIR	1	
1718	BEDIR	1	
1719	BEDIRHAN	1	
1720	BEDIS	1	
1721	BEDRAN	1	
1722	BEDROS	1	
1723	BEKAYE	1	
1724	BEKIM	1	
1725	BEKIR	1	
1726	BEKTAS	1	
1727	BEL	1	
1728	BELA	1	
1729	BELAID	1	
1730	BELAÏD	1	
1731	BELAL	1	
1732	BELARMINO	1	
1733	BELEL	1	
1734	BELGACEM	1	
1735	BELHADJ	1	
1736	BELHASSEN	1	
1737	BELISAIRE	1	
1738	BELKACEM	1	
1739	BELKACEN	1	
1740	BELKASSEM	1	
1741	BELKHEIR	1	
1742	BELLAL	1	
1743	BELMIN	1	
1744	BELMIRO	1	
1745	BELONI	1	
1746	BEMBA	1	
1747	BEN	1	
1748	BEN-ALI	1	
1749	BEN-YAMINE	1	
1750	BENAISSA	1	
1751	BENALI	1	
1752	BENAMAR	1	
1753	BENAOUDA	1	
1754	BENAT	1	
1755	BENDEHIBA	1	
1756	BENDJI	1	
1757	BENEDETTO	1	
1758	BENEDICT	1	
1759	BÉNÉDICT	1	
1760	BENGY	1	
1761	BENI	1	
1762	BÉNI	1	
1763	BENIAMIN	1	
1764	BENIAMINO	1	
1765	BENICIO	1	
1766	BENIGNE	1	
1767	BENIGNO	1	
1768	BENILDE	1	
1769	BENITO	1	
1770	BENJAMIN	1	TENDANCE
1771	BENJAMYN	1	
1772	BENJI	1	
1773	BENJY	1	
1774	BENNY	1	
1775	BENOIST	1	
1776	BENOIT	1	
1777	BENOÎT	1	TENDANCE
1778	BENOÎT-JOSEPH	1	
1779	BENOÎT-MARIE	1	
1780	BENOÎT-PIERRE	1	
1781	BENOÎT-XAVIER	1	
1782	BENONI	1	
1783	BENONY	1	
1784	BENSON	1	
1785	BENTLEY	1	
1786	BENTO	1	
1787	BENY	1	
1788	BENYAHIA	1	
1789	BENYAMIN	1	
1790	BENYAMINE	1	
1791	BENYOUCEF	1	
1792	BENYOUNES	1	
1793	BERANGE	1	
1794	BERANGER	1	
1795	BÉRANGER	1	
1796	BERARD	1	
1797	BERAT	1	
1798	BERDAN	1	
1799	BEREN	1	
1800	BERENGER	1	
1801	BÉRENGER	1	
1802	BERKAN	1	
1803	BERKANT	1	
1804	BERKAY	1	
1805	BERKE	1	
1806	BERKEN	1	
1807	BERKIN	1	
1808	BERNABE	1	
1809	BERNADIN	1	
1810	BERNARD	1	ANCIEN
1811	BERNARD-MARIE	1	
1812	BERNARDIN	1	
1813	BERNARDINO	1	
1814	BERNARDO	1	
1815	BERND	1	
1816	BERNHARD	1	
1817	BERNIE	1	
1818	BERNUS	1	
1819	BERNY	1	
1820	BERRY	1	
1821	BERTAN	1	
1822	BERTE	1	
1823	BERTHE	1	
1824	BERTHIER	1	
1825	BERTHIN	1	
1826	BERTHO	1	
1827	BERTHOLD	1	
1828	BERTHY	1	
1829	BERTIE	1	
1830	BERTIL	1	
1831	BERTILLE	1	
1832	BERTIN	1	ANCIEN
1833	BERTO	1	
1834	BERTON	1	
1835	BERTRAM	1	
1836	BERTRAN	1	
1837	BERTRAND	1	TENDANCE
1838	BERTY	1	
1839	BERYL	1	
1840	BÉRYL	1	
1841	BERZAN	1	
1842	BESSAM	1	
1843	BESSEM	1	
1844	BETSALEL	1	
1845	BETTAN	1	
1846	BETTI	1	
1847	BEYHAN	1	
1848	BEYTULLAH	1	
1849	BI	1	
1850	BIAGGIO	1	
1851	BIAGIO	1	
1852	BICENTE	1	
1853	BIEN-AIME	1	
1854	BIENAIME	1	
1855	BIENVENIDO	1	
1856	BIENVENU	1	
1857	BIJAN	1	
1858	BILAIL	1	
1859	BILAL	1	TENDANCE
1860	BILÂL	1	
1861	BILALE	1	
1862	BILALI	1	
1863	BILALY	1	
1864	BILEIL	1	
1865	BILEL	1	
1866	BILELE	1	
1867	BILHAL	1	
1868	BILHEL	1	
1869	BILL	1	
1870	BILLAL	1	
1871	BILLALE	1	
1872	BILLEL	1	
1873	BILLELE	1	
1874	BILLY	1	
1875	BILY	1	
1876	BINJAMIN	1	
1877	BINYAMIN	1	
1878	BINYAMINE	1	
1879	BIRAHIM	1	
1880	BIRAHIMA	1	
1881	BIRAMA	1	
1882	BIRAME	1	
1883	BIRANE	1	
1884	BIRANTE	1	
1885	BIRKAN	1	
1886	BIROL	1	
1887	BIXENTE	1	
1888	BIYAGUI	1	
1889	BJORN	1	
1890	BJÖRN	1	
1891	BLAISE	1	ANCIEN
1892	BLAKE	1	
1893	BLANCHARD	1	
1894	BLANCHE	1	
1895	BLAS	1	
1896	BLEON	1	
1897	BLERIM	1	
1898	BLESSING	1	
1899	BO	1	
1900	BOALEM	1	
1901	BOAZ	1	
1902	BOB	1	
1903	BOBAN	1	
1904	BOBBY	1	
1905	BOBI	1	
1906	BOBO	1	
1907	BOBY	1	
1908	BOCAR	1	
1909	BOGDAN	1	
1910	BOGUSLAW	1	
1911	BOHDAN	1	
1912	BOJAN	1	
1913	BOKAR	1	
1914	BOLESLAS	1	
1915	BOLESLAW	1	ANCIEN
1916	BONA	1	
1917	BONAVENTURE	1	
1918	BONHEUR	1	
1919	BONIFACE	1	
1920	BONIFACIO	1	
1921	BONNET	1	
1922	BONY	1	
1923	BORA	1	
1924	BORAN	1	
1925	BORHAN	1	
1926	BORHANE	1	
1927	BORIS	1	TENDANCE
1928	BORRIS	1	
1929	BORTOLO	1	
1930	BORYS	1	
1931	BOSCO	1	
1932	BOSTON	1	
1933	BOTAN	1	
1934	BOUABDALLAH	1	
1935	BOUABDELLAH	1	
1936	BOUALAM	1	
1937	BOUALEM	1	
1938	BOUAZA	1	
1939	BOUAZZA	1	
1940	BOUBA	1	
1941	BOUBACAR	1	
1942	BOUBACARY	1	
1943	BOUBAKAR	1	
1944	BOUBAKARI	1	
1945	BOUBAKARY	1	
1946	BOUBAKER	1	
1947	BOUBAKEUR	1	
1948	BOUBEKER	1	
1949	BOUBEKEUR	1	
1950	BOUBKER	1	
1951	BOUBOU	1	
1952	BOUCHAIB	1	
1953	BOUCHTA	1	
1954	BOUCIF	1	
1955	BOUDJEMA	1	
1956	BOUDJEMAA	1	
1957	BOUGARY	1	
1958	BOUHALEM	1	
1959	BOUJEMAA	1	
1960	BOUKARY	1	
1961	BOULAYE	1	
1962	BOUMEDIEN	1	
1963	BOUMEDIENE	1	
1964	BOUMEDIENNE	1	
1965	BOUMEDINE	1	
1966	BOUN	1	
1967	BOUNA	1	
1968	BOUNOUAR	1	
1969	BOURAMA	1	
1970	BOURAOUI	1	
1971	BOUSSAD	1	
1972	BOUSSIF	1	
1973	BOUYAGUI	1	
1974	BOUZIANE	1	
1975	BOUZID	1	
1976	BOY	1	
1977	BOYAN	1	
1978	BOZIDAR	1	
1979	BRAD	1	
1980	BRADLAY	1	
1981	BRADLEY	1	
1982	BRADY	1	
1983	BRAHAM	1	
1984	BRAHEM	1	
1985	BRAHIM	1	
1986	BRAHIMA	1	
1987	BRAHIME	1	
1988	BRAIAN	1	
1989	BRAIM	1	
1990	BRAM	1	
1991	BRAN	1	
1992	BRANDAN	1	
1993	BRANDO	1	
1994	BRANDON	1	TENDANCE
1995	BRANDONE	1	
1996	BRANDY	1	
1997	BRANIS	1	
1998	BRANISLAV	1	
1999	BRANKO	1	
2000	BRANN	1	
2001	BRAYAN	1	
2002	BRAYANE	1	
2003	BRAYANN	1	
2004	BRAYDEN	1	
2005	BRAYTON	1	
2006	BREHIMA	1	
2007	BRENAN	1	
2008	BRENDAN	1	
2009	BRENDON	1	
2010	BRENNAN	1	
2011	BRENT	1	
2012	BRETT	1	
2013	BREVAL	1	
2014	BREWAL	1	
2015	BREWAN	1	
2016	BREWEN	1	
2017	BREWENN	1	
2018	BRIAC	1	
2019	BRIAG	1	
2020	BRIAN	1	TENDANCE
2021	BRIAND	1	
2022	BRICE	1	TENDANCE
2023	BRIEC	1	
2024	BRIEG	1	
2025	BRIEU	1	
2026	BRIEUC	1	
2027	BRIEUX	1	
2028	BRIGHT	1	
2029	BRIGHTON	1	
2030	BRIGITTE	1	
2031	BRIVAEL	1	
2032	BRONDON	1	
2033	BRONISLAS	1	
2034	BRONISLAW	1	ANCIEN
2035	BROOKLYN	1	
2036	BRUCE	1	
2037	BRUNEAU	1	
2038	BRUNEL	1	
2039	BRUNO	1	TENDANCE
2040	BRUNO-PIERRE	1	
2041	BRUNON	1	
2042	BRUNOT	1	
2043	BRUNY	1	
2044	BRYAN	1	TENDANCE
2045	BRYAND	1	
2046	BRYANN	1	
2047	BRYANT	1	
2048	BRYCE	1	
2049	BRYTON	1	
2050	BUGRA	1	
2051	BULENT	1	
2052	BULUT	1	
2053	BUN	1	
2054	BUNYAMIN	1	
2055	BÜNYAMIN	1	
2056	BURAK	1	
2057	BURHAN	1	
2058	BY	1	
2059	BYLAL	1	
2060	BYLEL	1	
2061	BYLLEL	1	
2062	BYRON	1	
2063	CADET	1	
2064	CADWAL	1	
2065	CAEL	1	
2066	CAELAN	1	
2067	CAESAR	1	
2068	CAETANO	1	
2069	CAFER	1	
2070	CAGDAS	1	
2071	CAGLAR	1	
2072	CAGRI	1	
2073	CAHIT	1	
2074	CAIN	1	
2075	CAIS	1	
2076	CAIUS	1	
2077	CALEB	1	
2078	CALI	1	
2079	CALISTE	1	
2080	CALIX	1	
2081	CALIXTE	1	
2082	CALLAN	1	
2083	CALLEN	1	
2084	CALLISTE	1	
2085	CALLIXTE	1	
2086	CALLUM	1	
2087	CALOGERO	1	
2088	CALUM	1	
2089	CALVIN	1	
2090	CALVYN	1	
2091	CAM'RON	1	
2092	CAMAL	1	
2093	CAMEL	1	
2094	CAMERON	1	
2095	CAMERONE	1	
2096	CAMIL	1	
2097	CAMILE	1	
2098	CAMILIEN	1	
2099	CAMILL	1	
2100	CAMILLE	1	TENDANCE
2101	CAMILLO	1	
2102	CAMILO	1	
2103	CAMRON	1	
2104	CAMUS	1	
2105	CAMY	1	
2106	CAMYL	1	
2107	CAMYLLE	1	
2108	CAN	1	
2109	CANDASSAMY	1	
2110	CANDIDE	1	
2111	CANDIDO	1	
2112	CANER	1	
2113	CANTIN	1	
2114	CANTOR	1	
2115	CAOLAN	1	
2116	CARAMBA	1	
2117	CAREL	1	
2118	CARIM	1	
2119	CARIME	1	
2120	CARL	1	
2121	CARL'ANDRIA	1	
2122	CARLE	1	
2123	CARLES	1	
2124	CARLITO	1	
2125	CARLITOS	1	
2126	CARLO	1	
2127	CARLOS	1	
2128	CARLOS-ALBERTO	1	
2129	CARLOS-MANUEL	1	
2130	CARLTON	1	
2131	CARLU	1	
2132	CARLU-ANDRIA	1	
2133	CARLY	1	
2134	CARMEL	1	
2135	CARMELIEN	1	
2136	CARMELLO	1	
2137	CARMELO	1	
2138	CARMEN	1	
2139	CARMIN	1	
2140	CARMINE	1	
2141	CARMINO	1	
2142	CARNOT	1	
2143	CAROL	1	
2144	CAROLUS	1	
2145	CARTER	1	
2146	CARY	1	
2147	CARYL	1	
2148	CASEY	1	
2149	CASIMIR	1	ANCIEN
2150	CASIMIRO	1	
2151	CASIMO	1	
2152	CASPAR	1	
2153	CASPER	1	
2154	CASSANDRE	1	
2155	CASSIAN	1	
2156	CASSIDY	1	
2157	CASSIEL	1	
2158	CASSIEN	1	
2159	CASSIM	1	
2160	CASSIO	1	
2161	CASSIUS	1	
2162	CASTIEL	1	
2163	CATALDO	1	
2164	CATALIN	1	
2165	CATHERIN	1	
2166	CATHERINE	1	
2167	CAYAN	1	
2168	CAYDEN	1	
2169	CAYETANO	1	
2170	CEBRAIL	1	
2171	CECIL	1	
2172	CÉCIL	1	
2173	CÉCILE	1	
2174	CECILIEN	1	
2175	CECILIO	1	
2176	CEDERIC	1	
2177	CEDRIC	1	TENDANCE
2178	CÉDRIC	1	TENDANCE
2179	CEDRICK	1	
2180	CÉDRICK	1	
2181	CEDRIGUE	1	
2182	CEDRIK	1	
2183	CÉDRIK	1	
2184	CEDRIQUE	1	
2185	CEDRIX	1	
2186	CEDRYC	1	
2187	CEDRYCK	1	
2188	CEDRYK	1	
2189	CEFERINO	1	
2190	CELAL	1	
2191	CELDRIC	1	
2192	CELESTE	1	
2193	CÉLESTE	1	
2194	CELESTIN	1	ANCIEN
2195	CÉLESTIN	1	
